23:41:35.541 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-mybatis.xml]
23:41:35.687 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@791d1f8b: startup date [Mon Jan 08 23:41:35 CST 2018]; root of context hierarchy
23:41:36.082 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executing SQL script from class path resource [init-test.sql]
23:41:36.101 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executed SQL script from class path resource [init-test.sql] in 18 ms.
23:41:36.364 [main] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.6.Final
23:41:36.768 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
23:41:36.768 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2fc07784, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@353efdbf, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@55cff952, org.springframework.test.context.support.DirtiesContextTestExecutionListener@660591fb, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4a55a6e8, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@8c46918]
23:41:36.913 [Thread-2] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@791d1f8b: startup date [Mon Jan 08 23:41:35 CST 2018]; root of context hierarchy
23:42:38.781 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
23:42:38.797 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2c78324b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@79defdc, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@18317edc, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4e0ae11f, org.springframework.test.context.transaction.TransactionalTestExecutionListener@238d68ff, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4b86805d]
23:42:38.901 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-test.xml]
23:42:39.107 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-h2.xml]
23:42:39.197 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-transaction.xml]
23:42:39.221 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-mybatis.xml]
23:42:39.427 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@4bbf6d0e: startup date [Mon Jan 08 23:42:39 CST 2018]; root of context hierarchy
23:42:39.934 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executing SQL script from class path resource [init-test.sql]
23:42:39.973 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executed SQL script from class path resource [init-test.sql] in 38 ms.
23:42:40.295 [main] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.6.Final
23:42:40.914 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
23:42:40.916 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2fc07784, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@353efdbf, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@55cff952, org.springframework.test.context.support.DirtiesContextTestExecutionListener@660591fb, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4a55a6e8, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@8c46918]
23:42:41.085 [Thread-2] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@4bbf6d0e: startup date [Mon Jan 08 23:42:39 CST 2018]; root of context hierarchy
23:43:46.791 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
23:43:46.822 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2c78324b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@79defdc, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@18317edc, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4e0ae11f, org.springframework.test.context.transaction.TransactionalTestExecutionListener@238d68ff, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4b86805d]
23:43:46.894 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-test.xml]
23:43:46.980 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-h2.xml]
23:43:47.012 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-transaction.xml]
23:43:47.027 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-mybatis.xml]
23:43:47.174 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@4bbf6d0e: startup date [Mon Jan 08 23:43:47 CST 2018]; root of context hierarchy
23:43:47.560 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executing SQL script from class path resource [init-test.sql]
23:43:47.578 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executed SQL script from class path resource [init-test.sql] in 17 ms.
23:43:47.795 [main] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.6.Final
23:43:48.196 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
23:43:48.197 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2fc07784, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@353efdbf, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@55cff952, org.springframework.test.context.support.DirtiesContextTestExecutionListener@660591fb, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4a55a6e8, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@8c46918]
23:43:48.358 [Thread-2] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@4bbf6d0e: startup date [Mon Jan 08 23:43:47 CST 2018]; root of context hierarchy
23:45:23.592 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
23:45:23.608 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@18317edc, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4e0ae11f, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@238d68ff, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4b86805d, org.springframework.test.context.transaction.TransactionalTestExecutionListener@5852c06f, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4149c063]
23:45:23.689 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-test.xml]
23:45:23.775 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-h2.xml]
23:45:23.807 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-transaction.xml]
23:45:23.822 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-mybatis.xml]
23:45:24.022 [main] INFO  org.springframework.context.support.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@791d1f8b: startup date [Mon Jan 08 23:45:24 CST 2018]; root of context hierarchy
23:45:24.558 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executing SQL script from class path resource [init-test.sql]
23:45:24.577 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executed SQL script from class path resource [init-test.sql] in 18 ms.
23:45:24.804 [main] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.6.Final
23:45:25.197 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
23:45:25.197 [main] INFO  org.springframework.test.context.support.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@319854f0, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@748fe51d, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@415156bf, org.springframework.test.context.support.DirtiesContextTestExecutionListener@393881f0, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4af46df3, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4158debd]
23:45:25.357 [Thread-2] INFO  org.springframework.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@791d1f8b: startup date [Mon Jan 08 23:45:24 CST 2018]; root of context hierarchy
